client_id,pit,period,recent_successful_repayments,future_bad_probability,available_credit,balance,sum_failed_repayments ,max_failed_repayments,credit_score,external score,credit_inquiries_count,credit_open_balance,years_on_file,max_successful_repayments,missing_report,client_industry_unknown,tag_in_six_months
10767,5/4/17,first_funded+120,11599.76613,0.109196076,3612.95266,20468.71969,0,0,693,1005.5,4,256334,,16,0,0,good
25738,10/7/17,first_funded+180,-6.638938439,0.10918154,49989.10285,18.85800483,0,0,696,1010,5,46432,between 1.5 and 2 years,0,0,0,good
22359,9/5/17,first_funded+180,12.68727252,0.109180495,25053.38908,-5.709202511,0,0,712,1034,0,31028,between 2.5 and 3 years,0,0,0,good
3000,25/03/2017,first_funded+180,62.01313693,0.109094336,9984.605777,36.89139161,0,0,703,1020.5,2,52170,between 1 and 1.5 years,,0,0,good
10800,10/11/17,first_funded+180,25258.54397,0.108841543,9448.854527,24241.74921,0,0,679,984.5,5,43118,less than 0.5 year,17,0,0,good
13307,11/4/16,first_funded+120,11868.68739,0.108717589,11163.85449,8862.892182,0,0,,-34,,67450,between 3 and 5 years,,0,0,good
18490,11/8/16,first_funded+180,7509.061441,0.108708145,2509.844308,1611.024238,0,0,606,875,5,9650,between 10 and 12 years,,0,0,good
35636,20/08/2016,first_funded+180,3627.916087,0.108569614,7224.127892,845.8196076,0,0,,-34,,,between 8 and 10 years,,0,0,good
17162,17/06/2017,first_funded+120,10564.28581,0.108548919,9429.812268,8270.064948,0,0,650,941,22,163105,between 3 and 5 years,20,0,0,good
20008,24/08/2016,first_funded+120,18219.19395,0.108477962,-96.93527279,29442.87803,0,0,,-34,,,less than 0.5 year,,0,0,good
2002,2/11/17,first_funded+120,11941.68268,0.108371874,5118.79151,14854.47855,0,0,711,1032.5,10,24480,between 2.5 and 3 years,,0,0,good
42600,31/08/2016,first_funded+120,7688.271202,0.108310069,2098.822154,17697.56624,0,0,,-34,,,,,0,0,good
9568,5/6/17,first_funded+120,5181.61542,0.108288721,6578.865556,15465.43313,0,0,618,893,13,570462,less than 0.5 year,17,0,0,good
12136,2/7/17,first_funded+180,2713.245856,0.108180536,5458.430928,471.619422,0,0,663,960.5,5,180439,between 10 and 12 years,,0,0,good
17962,14/08/2017,first_funded+180,29297.94055,0.108148615,23262.36779,16832.43372,0,0,642,929,5,510309,between 0.5 and 1 years,25,0,0,good
9914,26/06/2017,first_funded+180,8569.141414,0.108110202,957.7223263,3589.533938,0,0,677,981.5,4,12583,between 3 and 5 years,0,0,0,good
2755,10/7/17,first_funded+180,13795.66585,0.108060278,2989.985998,18204.14133,1970.231144,473.3131576,657,951.5,15,2904,between 0.5 and 1 years,11,0,0,good
20779,7/8/17,first_funded+120,12759.14873,0.108003713,17010.50108,13031.67425,0,0,690,1001,6,271248,between 10 and 12 years,15,0,0,good
19736,17/09/2017,first_funded+180,16091.37359,0.107963849,14213.55635,5695.537593,0,0,633,915.5,24,346801,between 6 and 8 years,26,0,0,good
23921,31/08/2016,first_funded+180,7776.840346,0.107826671,19924.48909,12.16575339,0,0,731,1062.5,5,388038,between 12 and 14 years,,0,0,good
2469,5/8/17,first_funded+180,77399.91947,0.107789316,755.6676183,98773.00052,1938.963164,1937.617134,695,1008.5,8,199739,between 25 and 30 years,14,0,0,good
12913,16/07/2017,first_funded+180,10222.36624,0.107775964,5722.605137,9369.294606,0,0,654,947,0,311001,,24,0,0,good
9150,2/1/17,first_funded+180,9757.183236,0.107675906,529.5028357,9504.53618,151.8458697,133.0234755,656,950,8,216344,,,0,0,good
11184,12/6/16,first_funded+120,17009.74299,0.107623976,3810.607296,38171.69828,0,0,638,923,23,2022,between 3 and 5 years,,0,0,good
19297,9/1/16,first_funded+120,8806.367149,0.107575992,5587.792199,14424.89063,0,0,,-34,,,less than 0.5 year,,0,0,good
10010,29/04/2017,first_funded+120,9494.265768,0.107464323,5988.680154,4990.908199,0,0,621,897.5,5,227029,,0,0,0,good
13466,26/12/2016,first_funded+180,34540.12713,0.107368221,31318.21952,18643.13605,0,0,,-34,,,between 5 and 6 years,,0,0,good
5930,31/05/2017,first_funded+180,24132.71082,0.107293423,15297.71283,28825.70863,0,0,681,987.5,11,26107,between 5 and 6 years,11,0,0,good
25162,30/08/2016,first_funded+180,26342.2059,0.107239699,1843.107283,19690.22653,0,0,,-34,,,between 1.5 and 2 years,,0,0,good
25221,18/10/2017,first_funded+180,6918.192466,0.107219716,3439.801506,6552.310235,0,0,651,942.5,12,2723,between 2 and 2.5 years,4,0,0,good
6283,31/05/2017,first_funded+180,12501.82669,0.107193794,6405.947293,13617.38571,0,0,673,975.5,26,64028,between 5 and 6 years,6,0,0,good
11357,18/01/2017,first_funded+180,5848.492968,0.107120608,5496.495983,4513.244644,0,0,656,950,0,135776,between 12 and 14 years,,0,0,good
10992,5/11/17,first_funded+120,9082.610686,0.107005976,2782.616307,17405.12291,1829.780675,802.5413017,701,1017.5,0,283515,between 1 and 1.5 years,2,0,0,good
24227,27/09/2017,first_funded+180,20737.97141,0.106996827,10543.35107,29463.58487,8949.147986,2179.302904,676,980,9,878332,between 5 and 6 years,0,0,0,good
13377,8/1/17,first_funded+180,8530.070392,0.106801311,1783.285152,18722.67578,0,0,662,959,10,50105,between 17 and 20 years,26,0,0,good
5866,31/05/2017,first_funded+180,2450.401527,0.106785584,12578.32634,7469.057447,0,0,708,1028,4,1613,between 1.5 and 2 years,19,0,0,good
2015,17/06/2017,first_funded+120,3746.504657,0.106782061,1319.442379,6903.758706,543.7315861,233.5108332,650,941,20,224148,less than 0.5 year,2,0,0,good
14696,20/12/2016,first_funded+180,2804.309013,0.106667421,9567.293148,439.4309373,0,0,,-34,,,between 2 and 2.5 years,,0,0,good
19899,22/10/2016,first_funded+180,12073.29589,0.106563091,4.090347234,19941.96064,0,0,,-34,,,between 17 and 20 years,,0,0,good
20229,28/08/2017,first_funded+180,6619.644454,0.106515387,7062.953447,39.91029027,0,0,745,1083.5,2,15201,between 1 and 1.5 years,0,0,0,good
17033,23/09/2016,first_funded+120,4524.151667,0.10638586,840.728733,6017.424265,0,0,636,920,9,44395,between 8 and 10 years,,0,0,good
19956,28/08/2017,first_funded+180,27890.69671,0.106330412,20378.31602,18044.60919,0,0,588,848,4,67338,between 3 and 5 years,0,0,0,good
20983,4/5/17,first_funded+120,7379.867007,0.10623458,23974.76116,10020.11736,0,0,,-34,0,,between 2.5 and 3 years,16,0,0,good
7854,13/06/2017,first_funded+180,17475.38876,0.106215554,134.4781296,29574.49162,0,0,772,1124,0,143500,between 1 and 1.5 years,27,0,0,good
5039,1/12/17,first_funded+120,11629.76784,0.106159915,19339.38824,10639.10834,0,0,651,942.5,7,275335,between 0.5 and 1 years,,0,0,good
20754,10/7/17,first_funded+180,5922.502293,0.106149769,5601.161722,1734.385925,0,0,702,1019,5,555949,between 6 and 8 years,0,0,0,good
2311,3/10/17,first_funded+120,16136.33078,0.106136094,649.1765831,19461.04584,1142.011381,573.3319426,669,969.5,9,1877940,between 8 and 10 years,,0,0,good
5614,15/06/2017,first_funded+120,10688.96571,0.106096056,11574.23301,8559.095219,0,0,628,908,17,202220,between 2.5 and 3 years,18,0,0,good
8298,2/6/17,first_funded+180,7584.666554,0.106043884,10066.71106,4740.029538,0,0,748,1088,0,293404,,,0,0,good
9109,28/04/2017,first_funded+120,32.23537968,0.105964694,50019.03612,59.70933747,0,0,649,939.5,4,13525,between 3 and 5 years,,0,0,good
23757,31/08/2016,first_funded+180,947.3029265,0.105957681,25047.27002,959.278315,0,0,715,1038.5,4,470147,between 3 and 5 years,,0,0,good
6756,4/12/17,first_funded+120,4567.665086,0.105842631,49988.55102,14.43236793,0,0,780,1136,4,267530,between 14 and 17 years,,0,0,good
10557,7/4/17,first_funded+180,337.2022727,0.105690347,19895.75381,27.21684101,0,0,745,1083.5,4,279692,between 25 and 30 years,23,0,0,good
8433,15/04/2017,first_funded+120,12179.08495,0.105575461,5916.492822,19527.39706,0,0,620,896,11,340743,between 8 and 10 years,17,0,0,good
4291,21/03/2017,first_funded+120,20506.94191,0.105570739,3898.078036,30418.37945,0,0,643,930.5,25,447184,between 1.5 and 2 years,,0,0,good
1592,28/02/2017,first_funded+120,35.23910747,0.105570527,20039.53858,53.33567729,0,0,713,1035.5,4,607768,between 3 and 5 years,,0,0,good
20683,29/08/2017,first_funded+180,7523.375274,0.105563218,-12.86499051,7677.039893,0,0,641,927.5,2,5558,between 6 and 8 years,26,0,0,good
38008,3/3/17,first_funded+120,5151.954355,0.105528048,15248.16252,7486.630379,0,0,638,923,,169278,,,0,0,good
15651,27/06/2017,first_funded+120,5661.684309,0.105489974,15786.17003,4298.439186,0,0,631,912.5,3,240969,between 14 and 17 years,14,0,0,good
9128,15/08/2017,first_funded+120,19722.21384,0.105460384,20091.88285,-81.68328086,0,0,545,783.5,6,389232,between 8 and 10 years,0,0,1,good
40147,29/11/2016,first_funded+180,18847.2459,0.105417047,384.5919083,17448.42639,0,0,,-34,,,,,0,0,good
7444,7/5/17,first_funded+180,12536.19079,0.105376733,14822.20377,14076.96505,0,0,734,1067,2,127071,,25,0,0,good
7921,2/7/17,first_funded+180,12118.12148,0.105234114,3180.579302,6895.071764,0,0,592,854,7,315838,,,0,0,good
15365,30/05/2017,first_funded+120,4441.768442,0.10518325,317.1297924,9076.353243,556.5354438,228.4528498,627,906.5,16,145246,less than 0.5 year,0,0,0,good
4523,13/01/2017,first_funded+120,58.97855501,0.105143021,8047.696772,6980.011137,0,0,659,954.5,28,394488,,,0,0,good
16798,22/06/2017,first_funded+120,30491.88717,0.105036997,6549.815569,44109.734,0,0,662,959,14,634780,between 8 and 10 years,20,0,0,good
17668,16/06/2017,first_funded+120,17518.65964,0.105033559,20027.89256,7462.632032,0,0,637,921.5,13,401313,between 3 and 5 years,0,0,0,good
24187,8/8/17,first_funded+120,4913.350404,0.104978752,4130.38526,5896.526552,0,0,705,1023.5,3,432702,between 8 and 10 years,14,0,0,good
26383,15/10/2017,first_funded+180,19502.65194,0.104795761,538.7627856,19981.66701,0,0,665,963.5,3,1563,between 20 and 25 years,0,0,0,good
20021,9/2/17,first_funded+180,19240.91686,0.104586148,-210.8036451,20248.8235,0,0,624,902,4,247111,between 0.5 and 1 years,0,0,0,good
9162,26/01/2017,first_funded+120,5366.509063,0.104583656,5694.167323,4215.519497,0,0,659,954.5,13,22043,between 6 and 8 years,,0,0,good
3992,22/03/2017,first_funded+120,13001.72072,0.104492774,14594.80271,5811.622006,0,0,666,965,5,303665,between 12 and 14 years,,0,0,good
7991,2/8/17,first_funded+180,4284.040656,0.104461264,8954.829539,742.9132676,0,0,615,888.5,8,63697,,,0,0,good
2006,29/03/2017,first_funded+180,22383.79819,0.104420857,1267.588578,29210.69845,0,0,661,957.5,0,172361,,,0,0,good
12465,30/01/2017,first_funded+180,9321.902175,0.10424503,12802.52556,6717.691057,0,0,664,962,24,76956,between 3 and 5 years,,0,0,good
38899,7/7/16,first_funded+120,29471.00924,0.104167076,-5689.875402,,,,,-34,,,between 5 and 6 years,,0,0,good
42267,23/08/2016,first_funded+120,7550.266885,0.10411094,5774.743304,14032.50701,0,0,,-34,,,,,0,0,good
10010,31/01/2017,first_funded+180,34088.72909,0.104108821,49974.38648,-7.130522847,0,0,683,990.5,9,211285,,,0,0,good
19291,22/08/2017,first_funded+180,41747.57619,0.103968219,50033.82427,15150.31784,0,0,648,938,8,1084887,between 1 and 1.5 years,0,0,0,good
8696,21/06/2017,first_funded+180,5624.193509,0.103887948,5868.916427,4173.600756,0,0,673,975.5,14,60693,between 1.5 and 2 years,21,0,0,good
23157,7/9/16,first_funded+120,2020.062548,0.103887362,,6366.329179,,,,-34,,,between 30 and 35 years,,0,0,good
6336,30/05/2017,first_funded+120,4782.827712,0.103759485,15112.5886,4850.167316,0,0,709,1029.5,3,396877,between 20 and 25 years,4,0,0,good
20844,10/8/16,first_funded+180,17396.14162,0.103744311,27883.50607,22108.94793,0,0,,-34,,,,,0,0,good
21647,13/07/2017,first_funded+120,3479.541354,0.103671275,2446.279164,12947.98752,0,0,647,936.5,3,97305,between 0.5 and 1 years,15,0,0,good
14690,26/05/2017,first_funded+120,16783.15052,0.103523697,26570.84572,23633.60488,4311.054994,1295.323978,652,944,0,219090,between 17 and 20 years,2,0,0,good
22448,7/8/17,first_funded+120,6831.922222,0.103261232,340.6703305,11182.22835,539.3720199,542.5038739,653,945.5,5,56620,between 5 and 6 years,12,0,0,good
9699,17/09/2017,first_funded+180,3381.498449,0.103245951,5711.135437,154.9154788,0,0,783,1140.5,8,319186,less than 0.5 year,22,0,0,good
1656,13/05/2017,first_funded+180,13960.29529,0.103241133,42.54436369,12974.79096,0,0,614,887,17,27406,less than 0.5 year,0,0,0,good
16288,15/08/2017,first_funded+180,14281.20337,0.103237314,6347.482939,13742.15038,0,0,705,1023.5,8,196513,between 1.5 and 2 years,26,0,0,good
4179,28/04/2017,first_funded+120,381.2162104,0.103222217,49845.28269,210.877934,0,0,755,1098.5,0,139496,between 3 and 5 years,13,0,0,good
3021,21/01/2017,first_funded+120,20709.71735,0.10308143,23442.50042,16631.01193,0,0,718,1043,0,61464,between 2 and 2.5 years,,0,0,good
27814,8/2/17,first_funded+120,8945.562507,0.102997384,-8281.870655,8314.672513,0,0,644,932,6,91106,,16,0,0,good
8676,18/04/2017,first_funded+120,313.6407038,0.102903749,5384.155447,571.9794098,0,0,609,879.5,3,8137,between 10 and 12 years,16,0,0,good
14088,22/07/2017,first_funded+180,4125.761556,0.102902901,3592.584027,2026.077043,0,0,692,1004,0,8493,between 3 and 5 years,1,0,0,good
13785,20/12/2016,first_funded+180,2909.499415,0.102831576,9547.933735,413.9471873,0,0,,-34,,,,,0,0,good
24306,21/07/2017,first_funded+120,6545.266027,0.102825081,2176.808058,18519.8765,0,0,661,957.5,0,2527,between 1.5 and 2 years,21,0,0,good
16642,17/01/2017,first_funded+120,12838.55571,0.102760251,6413.847129,13558.64565,0,0,,-34,,,,,0,0,good
30771,25/02/2017,first_funded+120,331261.6105,0.102703173,12141.56431,59260.63157,0,0,645,933.5,,68551,,,0,0,good
11053,7/11/17,first_funded+180,11460.77878,0.102689434,15024.35104,17.87388747,0,0,620,896,4,49626,between 1.5 and 2 years,0,0,0,good
12865,11/3/16,first_funded+120,17799.84967,0.102554765,28.19313861,10099.20698,0,0,663,960.5,59,20286,between 1.5 and 2 years,,0,0,good
24724,3/12/17,first_funded+180,57404.20637,0.102394988,24514.29812,53549.80382,0,0,703,1020.5,5,15295,between 2.5 and 3 years,,0,0,good
11049,30/01/2017,first_funded+180,5342.378627,0.102325968,9988.334536,51.52330684,0,0,659,954.5,14,187442,between 10 and 12 years,,0,0,good
12755,20/05/2017,first_funded+120,6681.275817,0.102316222,7159.659251,894.3019828,0,0,787,1146.5,3,198204,,16,0,0,good
26209,8/9/17,first_funded+120,14019.31549,0.102313163,14950.4399,13.5214885,0,0,789,1149.5,1,1464307,between 3 and 5 years,0,0,0,good
4632,17/04/2017,first_funded+180,25291.50812,0.102154089,33003.04623,13165.72552,0,0,622,899,17,22764,between 3 and 5 years,22,0,0,good
5905,31/03/2017,first_funded+120,5329.294292,0.102008697,24718.72692,10351.3457,0,0,686,995,3,140303,between 1.5 and 2 years,19,0,0,good
27684,26/08/2017,first_funded+120,4450.476863,0.101767996,4127.864251,7245.219348,0,0,606,875,5,379703,between 14 and 17 years,20,0,0,good
17118,7/4/17,first_funded+120,4039.477098,0.101666095,19059.63377,1031.294004,0,0,775,1128.5,6,1489338,between 1.5 and 2 years,11,0,0,good
7310,13/02/2017,first_funded+180,44326.41748,0.101430237,40516.6501,-495.302568,0,0,675,978.5,34,33293,,,0,0,good
32815,8/12/16,first_funded+120,21583.93999,0.101388982,12149.28384,7390.011805,,,,-34,,,between 2.5 and 3 years,,0,0,good
23657,13/09/2017,first_funded+180,9954.417241,0.101336024,35097.13236,2.491279885,0,0,761,1107.5,0,582011,between 5 and 6 years,0,0,0,good
725,22/04/2017,first_funded+180,15685.40544,0.101247359,6282.773911,13717.23052,0,0,651,942.5,56,202839,between 10 and 12 years,24,0,0,good
17012,8/6/17,first_funded+180,4981.890679,0.10121503,1726.88529,2748.406536,231.4849975,234.3489506,665,963.5,10,16341,between 2.5 and 3 years,19,0,0,good
20553,10/8/16,first_funded+180,11305.01869,0.101112496,3083.932577,66.87931377,0,0,724,1052,112,121054,between 3 and 5 years,,0,0,good
11664,8/9/17,first_funded+180,12400.18153,0.101098852,2335.753277,12741.34517,0,0,,-34,,,,27,0,0,good
21017,7/6/17,first_funded+120,12260.35967,0.101092817,9357.98577,-72.55274912,0,0,739,1074.5,4,58631,between 3 and 5 years,0,0,0,good
19435,27/09/2017,first_funded+180,2542.040466,0.101013234,1371.274421,18700.56095,0,0,774,1127,8,35716,between 20 and 25 years,3,0,0,good
3982,31/03/2017,first_funded+120,11628.31604,0.100960076,11528.55608,8573.133949,0,0,621,897.5,58,50899,between 0.5 and 1 years,,0,0,good
17530,23/11/2016,first_funded+180,21914.36108,0.100774438,19789.12887,-392.3196224,0,0,,-34,,,between 3 and 5 years,,0,0,good
18696,21/06/2017,first_funded+120,11608.1053,0.100771411,8267.495092,11780.88677,0,0,615,888.5,11,548293,between 2 and 2.5 years,14,0,0,good
13646,24/05/2017,first_funded+120,3526.259275,0.10071436,170.1973439,6846.661889,0,0,684,992,1,333832,between 2.5 and 3 years,11,0,0,good
11117,14/01/2017,first_funded+180,2571.370701,0.100614942,3315.636789,1645.698182,0,0,700,1016,5,64148,,,0,0,good
39135,21/07/2016,first_funded+120,37696.93733,0.100437925,,-58.59727997,1294.260369,645.7982279,,-34,,,,,0,0,good
14591,14/12/2016,first_funded+180,16871.77174,0.100422465,-0.53784052,20004.74817,0,0,,-34,,,between 2 and 2.5 years,,0,0,good
8498,20/06/2017,first_funded+180,10239.92473,0.100088651,61109.20624,3368.867901,0,0,712,1034,6,352367,between 0.5 and 1 years,21,0,0,good
10192,5/11/17,first_funded+120,19253.63796,0.100086066,1375.668674,18202.33832,330.7176743,334.5210225,615,888.5,20,2887,between 2 and 2.5 years,16,0,0,good
3893,27/01/2017,first_funded+120,-84.62930188,0.099899989,24983.90374,83.66391101,0,0,651,942.5,1,310479,between 6 and 8 years,,0,0,good
18537,8/8/17,first_funded+120,8326.656753,0.099830197,14448.51384,20492.98379,0,0,694,1007,0,294574,between 2 and 2.5 years,16,0,0,good
7402,5/11/17,first_funded+120,10365.38951,0.099737208,6960.755174,13052.97946,0,0,704,1022,3,272141,between 3 and 5 years,11,0,0,good
22194,20/09/2016,first_funded+180,4685.00697,0.09965232,298.2291645,4793.066543,0,0,,-34,4,,between 3 and 5 years,,0,0,good
18364,14/08/2017,first_funded+180,14974.91084,0.09958938,14872.30526,5158.638506,0,0,652,944,4,20314,between 14 and 17 years,30,0,0,good
4632,16/02/2017,first_funded+120,18533.70233,0.099580316,17713.23626,29614.33013,0,0,622,899,16,22960,between 3 and 5 years,,0,0,good
9086,7/2/17,first_funded+180,34098.15558,0.099358337,13617.04076,26169.30398,0,0,692,1004,8,780218,between 2 and 2.5 years,2,0,0,good
5977,27/12/2016,first_funded+120,12943.69572,0.099302737,8927.164288,11004.8667,0,0,687,996.5,2,150717,between 3 and 5 years,,0,0,good
16791,6/10/17,first_funded+120,2217.889666,0.099227683,1208.996444,4885.865699,0,0,661,957.5,5,203879,between 0.5 and 1 years,13,0,0,good
6070,4/6/17,first_funded+120,3647.186542,0.099115636,2505.80621,17486.52326,0,0,618,893,2,73244,between 6 and 8 years,2,0,0,good
6775,6/10/17,first_funded+180,1206.410678,0.09908266,24936.57565,-83.53000207,0,0,688,998,11,329766,between 3 and 5 years,0,0,0,good
24440,27/08/2016,first_funded+180,30721.24208,0.098946581,-96.46195379,45404.32141,0,0,,-34,,,between 0.5 and 1 years,,0,0,good
21131,7/5/17,first_funded+120,7954.1983,0.098898369,3222.13616,16895.52592,0,0,719,1044.5,20,138861,between 3 and 5 years,11,0,0,good
5239,5/6/17,first_funded+180,36.12929069,0.09887057,15034.04183,-13.06803771,0,0,805,1173.5,3,125529,between 2 and 2.5 years,0,0,0,good
30355,22/08/2017,first_funded+120,4896.793356,0.098737978,4000.5759,5096.49341,0,0,694,1007,17,347646,between 3 and 5 years,12,0,0,good
17234,28/11/2016,first_funded+180,14908.59177,0.098646618,18728.78969,11349.51535,0,0,,-34,,,,,0,0,good
5742,26/02/2017,first_funded+180,-36.57205608,0.098571069,9926.459364,3.239658825,0,0,647,936.5,8,24086,less than 0.5 year,,0,0,good
4531,3/12/17,first_funded+180,3784.723777,0.098557933,17801.02745,2259.180384,0,0,714,1037,5,328578,between 3 and 5 years,,0,0,good
33333,25/12/2016,first_funded+180,46877.75812,0.098556442,22509.35221,47643.84667,0,0,,-34,,,between 14 and 17 years,,0,0,good
7630,20/01/2017,first_funded+120,9446.416135,0.098533278,3036.198033,11844.81898,0,0,622,899,10,569662,,,0,0,good
24804,22/08/2017,first_funded+120,17727.98022,0.098332224,11631.65615,8392.065775,0,0,672,974,15,4177,between 17 and 20 years,17,0,0,good
3453,4/5/17,first_funded+180,13367.52471,0.098257193,14931.972,8440.452166,1182.628043,746.5118325,668,968,3,227859,between 1 and 1.5 years,4,0,0,good
18839,11/1/16,first_funded+180,4206.224809,0.098252459,2018.687911,3066.260424,0,0,,-34,,,,,0,0,good
5879,27/02/2017,first_funded+180,23700.4987,0.098007239,13217.21805,16887.43325,0,0,747,1086.5,4,33686,less than 0.5 year,,0,0,good
25428,8/1/17,first_funded+120,10584.10286,0.097946351,10823.78293,9221.644916,0,0,676,980,0,79423,between 2 and 2.5 years,13,0,0,good
19693,23/08/2017,first_funded+180,2673.548603,0.097888659,14656.3118,524.0936791,0,0,660,956,3,221673,between 5 and 6 years,25,0,0,good
13966,27/12/2016,first_funded+180,2004.792029,0.097653436,8954.367933,933.9614458,0,0,,-34,,,,,0,0,good
13449,29/07/2017,first_funded+180,12555.82452,0.097608366,10749.63119,9349.176613,0,0,598,863,12,491724,between 14 and 17 years,25,0,0,good
22909,13/07/2016,first_funded+120,2787.199859,0.097587825,3679.754279,11288.91959,,,,-34,,,between 1.5 and 2 years,,0,0,good
10992,7/10/17,first_funded+180,11501.52602,0.097577217,9574.861446,9387.338146,1829.72416,803.1520847,700,1016,0,283310,between 3 and 5 years,6,0,0,good
3361,21/03/2017,first_funded+180,27946.70157,0.097560569,14774.03102,46605.03517,0,0,679,984.5,19,373735,between 8 and 10 years,,0,0,good
27094,8/9/17,first_funded+120,3765.492769,0.097247035,6553.921137,13343.81999,0,0,730,1061,2,237237,between 25 and 30 years,13,0,0,good
42346,19/08/2017,first_funded+120,13775.21597,0.097099429,2113.737941,18022.33389,0,0,605,873.5,42,509833,,17,0,0,good
17549,24/06/2017,first_funded+120,11696.01862,0.097092264,5489.379837,14512.53305,0,0,658,953,14,55122,between 0.5 and 1 years,7,0,0,good
37198,31/12/2016,first_funded+120,4362.036683,0.097061166,3110.629873,8892.940972,0,0,595,858.5,5,0,between 3 and 5 years,,0,0,good
20429,7/6/17,first_funded+120,7644.569163,0.097006333,7159.604627,2625.881232,0,0,665,963.5,0,783730,less than 0.5 year,14,0,0,good
34683,22/12/2016,first_funded+120,17386.11249,0.096920328,-14986.59373,15537.2309,0,0,658,953,10,30716,between 3 and 5 years,,0,0,good
3922,16/05/2017,first_funded+180,13202.24863,0.096880504,8039.040624,10698.99446,0,0,611,882.5,0,180519,between 3 and 5 years,25,0,0,good
27855,15/08/2017,first_funded+120,12958.01064,0.096739891,1230.377611,18748.1789,633.9403173,228.333599,649,939.5,19,60541,between 12 and 14 years,0,0,0,good
17740,16/08/2017,first_funded+120,35874.89407,0.096547652,28607.87453,17259.41202,0,0,672,974,21,131387,between 3 and 5 years,0,0,0,good
9277,6/2/17,first_funded+120,10164.40321,0.096498281,24756.15529,10208.12648,0,0,627,906.5,5,245903,,19,0,0,good
5196,1/6/17,first_funded+120,7090.60031,0.096425274,-121.602131,14637.46019,0,0,695,1008.5,19,12693,between 12 and 14 years,,0,0,good
9734,14/03/2017,first_funded+120,54316.04574,0.096311428,7953.578459,44825.15363,0,0,709,1029.5,4,610838,between 8 and 10 years,,0,0,good
4582,17/05/2017,first_funded+180,13133.99348,0.096289042,29983.58714,13.37198763,0,0,686,995,2,102144,between 2.5 and 3 years,0,0,0,good
23394,9/11/16,first_funded+180,27063.1868,0.096259999,5360.480355,14395.94942,0,0,,-34,,,between 20 and 25 years,,0,0,good
10525,5/5/17,first_funded+120,5590.810813,0.096252136,1283.942316,8660.136638,0,0,621,897.5,5,120653,between 1 and 1.5 years,16,0,0,good
10706,7/4/17,first_funded+180,-27.5958199,0.09621406,9956.977779,-7.449820514,0,0,706,1025,4,228421,less than 0.5 year,,0,0,good
7971,25/02/2017,first_funded+180,17393.84651,0.096207883,4253.820063,23040.59852,0,0,726,1055,0,21295,,,0,0,good
11834,7/10/17,first_funded+180,2584.166728,0.096130419,4056.626074,1966.60643,0,0,623,900.5,9,349501,between 1.5 and 2 years,17,0,0,good
16895,13/08/2017,first_funded+180,9183.100585,0.095946441,3651.937217,11413.66053,0,0,667,966.5,7,25043,between 1.5 and 2 years,26,0,0,good
20333,13/08/2016,first_funded+120,24690.96984,0.095939851,1350.461211,,,,,-34,,,between 5 and 6 years,,0,0,good
657,22/04/2017,first_funded+180,14564.77472,0.095848974,3719.602629,16314.86589,0,0,650,941,9,281925,between 1 and 1.5 years,20,0,0,good
6619,21/02/2017,first_funded+180,6635.175041,0.095798581,959.7576448,9115.73404,0,0,645,933.5,3,220313,between 2.5 and 3 years,,0,0,good
18503,11/9/16,first_funded+180,7070.881063,0.095621567,984.7520812,9092.973147,0,0,,-34,,,between 5 and 6 years,,0,0,good
25080,8/10/16,first_funded+120,13757.77899,0.095576724,2946.476828,16963.43279,,,708,1028,6,521820,between 1 and 1.5 years,,0,0,good
19562,7/6/17,first_funded+120,8081.681825,0.095552223,9126.643546,5843.028624,0,0,657,951.5,1,14412,between 8 and 10 years,15,0,0,good
6796,6/10/17,first_funded+180,9154.198373,0.095485914,3002.346432,3020.049472,0,0,803,1170.5,0,108547,less than 0.5 year,0,0,0,good
12071,5/12/17,first_funded+120,3917.91929,0.095217886,3282.032488,11860.82955,0,0,603,870.5,12,438588,,17,0,0,good
9349,2/7/17,first_funded+180,9683.815048,0.095038021,1664.882538,17921.25006,0,0,733,1065.5,1,363203,,,0,0,good
4749,13/03/2017,first_funded+180,875.6183347,0.09503753,5042.605014,76.90984545,0,0,648,938,2,53164,,,0,0,good
5156,28/05/2017,first_funded+180,10426.0106,0.094998908,1464.024249,10091.11431,0,0,686,995,5,417275,between 2.5 and 3 years,20,0,0,good
19934,7/4/17,first_funded+120,10514.25915,0.094967326,42050.03622,7877.624979,0,0,746,1085,2,308100,between 17 and 20 years,17,0,0,good
16180,10/8/16,first_funded+120,16825.33516,0.094912294,751.8464996,24933.05642,59.74213287,65.42673698,,-34,,,between 6 and 8 years,,0,0,good
14501,27/05/2017,first_funded+120,313.0474192,0.09466167,19747.82537,222.7388732,0,0,658,953,8,104273,between 8 and 10 years,18,0,0,good
15344,6/1/17,first_funded+120,19585.3324,0.094434617,927.8472501,23328.08692,0,0,662,959,4,46710,between 1.5 and 2 years,14,0,0,good
28189,9/7/16,first_funded+180,97072.41385,0.094328411,8799.636627,40850.12589,0,0,,-34,,,,,0,0,good
38899,9/5/16,first_funded+180,56392.90491,0.094277138,3973.826404,18929.41188,0,0,,-34,,,between 5 and 6 years,,0,0,good
23907,19/07/2017,first_funded+120,20201.1035,0.094238145,1312.567504,33788.84725,0,0,691,1002.5,22,69225,between 2.5 and 3 years,23,0,0,good
